task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
328	3e/f01623	1377828	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M20MP)	COMPLETED	0	2025-06-11 17:11:32.907	921ms	18ms	134.4%	3.1 MB	3.9 MB	130.6 KB	905 B
322	dd/6eb9dc	1376899	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M1MP)	COMPLETED	0	2025-06-11 17:11:29.901	5.5s	5s	343.0%	407.1 MB	28.4 GB	1.5 GB	1 GB
332	72/a48793	1379554	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M21MK)	COMPLETED	0	2025-06-11 17:11:38.422	973ms	17ms	101.6%	3 MB	3.9 MB	130.6 KB	905 B
323	4c/154c5b	1376441	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M1MP)	COMPLETED	0	2025-06-11 17:11:28.568	15.2s	13s	207.9%	1.2 GB	6.2 GB	461.3 MB	6.3 MB
335	33/b6d71d	1380943	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M21MP)	COMPLETED	0	2025-06-11 17:11:44.741	939ms	19ms	98.5%	2.8 MB	3.9 MB	130.6 KB	904 B
326	e8/9d32af	1378864	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M20MK)	COMPLETED	0	2025-06-11 17:11:35.415	12.2s	11s	206.6%	1.3 GB	6.7 GB	331.4 MB	6.5 MB
325	b4/cab4ce	1380528	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M20MK)	COMPLETED	0	2025-06-11 17:11:43.734	4.5s	4s	359.4%	399.8 MB	28.5 GB	1.1 GB	784.3 MB
327	0a/43327f	1382068	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M1MK)	COMPLETED	0	2025-06-11 17:11:47.605	1.9s	1s	95.8%	12.1 MB	19.9 MB	8 MB	17.9 KB
339	96/347fe8	1383339	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M22MK)	COMPLETED	0	2025-06-11 17:11:50.565	946ms	20ms	118.2%	2.8 MB	3.9 MB	130.6 KB	905 B
329	16/d2df41	1382838	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M20MP)	COMPLETED	0	2025-06-11 17:11:49.559	4.3s	3s	339.3%	399.2 MB	28.4 GB	1012 MB	711.6 MB
342	19/77c1ba	1384468	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M22MP)	COMPLETED	0	2025-06-11 17:11:53.877	1.5s	16ms	76.0%	2.8 MB	3.9 MB	130.6 KB	904 B
331	d2/dd068b	1384465	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M1MP)	COMPLETED	0	2025-06-11 17:11:53.871	2.4s	1s	94.6%	12.3 MB	19.9 MB	8.1 MB	44.5 KB
330	fa/7bcb20	1382389	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M20MP)	COMPLETED	0	2025-06-11 17:11:48.258	11.2s	10s	226.1%	1.2 GB	6.6 GB	305.4 MB	6.5 MB
334	cf/2f96e2	1386224	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M21MK)	COMPLETED	0	2025-06-11 17:11:59.464	4.9s	3s	358.0%	394.8 MB	28.4 GB	966.7 MB	681.4 MB
333	45/dde12b	1385595	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M21MK)	COMPLETED	0	2025-06-11 17:11:56.273	11.9s	9s	213.4%	1.3 GB	6.5 GB	290.3 MB	6.5 MB
337	9d/fffd79	1388140	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M21MP)	COMPLETED	0	2025-06-11 17:12:08.170	4.6s	3s	334.5%	411.4 MB	28.5 GB	918.2 MB	648.1 MB
338	6d/3fad16	1389259	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M20MK)	COMPLETED	0	2025-06-11 17:12:12.733	2.5s	1s	94.1%	12.3 MB	19.9 MB	8 MB	29 KB
336	0b/17551e	1387398	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M21MP)	COMPLETED	0	2025-06-11 17:12:04.387	11.7s	9s	208.5%	1.4 GB	6.6 GB	275.2 MB	6.5 MB
340	38/002f17	1390234	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M22MK)	COMPLETED	0	2025-06-11 17:12:16.081	4.4s	3s	305.4%	409.5 MB	28.4 GB	940.2 MB	663 MB
343	b2/506794	1391468	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M20MP)	COMPLETED	0	2025-06-11 17:12:20.488	2.5s	0ms	93.5%	12.4 MB	19.9 MB	8 MB	33.8 KB
341	e3/36d4bf	1389885	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M22MK)	COMPLETED	0	2025-06-11 17:12:15.190	11.5s	9s	219.1%	1.4 GB	6.6 GB	282.2 MB	6.3 MB
345	36/159b2f	1392028	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M22MP)	COMPLETED	0	2025-06-11 17:12:23.022	3.9s	2s	269.3%	402.3 MB	28.4 GB	671.6 MB	467.4 MB
346	d2/69abc2	1393023	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M21MK)	COMPLETED	0	2025-06-11 17:12:26.876	2.5s	1s	93.9%	12.3 MB	19.9 MB	8 MB	27.2 KB
347	7a/d0d685	1393912	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M21MP)	COMPLETED	0	2025-06-11 17:12:29.343	2.5s	1s	94.4%	12.2 MB	19.9 MB	8 MB	31.3 KB
348	05/9106ca	1394473	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M22MK)	COMPLETED	0	2025-06-11 17:12:31.847	2.5s	1s	95.6%	12.5 MB	19.9 MB	8 MB	15.8 KB
344	35/c454f0	1392979	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M22MP)	COMPLETED	0	2025-06-11 17:12:26.712	9.8s	8s	218.9%	1.3 GB	6.6 GB	209.1 MB	6.1 MB
349	1e/7fc5a3	1395100	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M22MP)	COMPLETED	0	2025-06-11 17:12:34.334	2.4s	1s	95.7%	12.2 MB	19.9 MB	8 MB	10.1 KB
350	99/c55977	1395649	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M23MK)	COMPLETED	0	2025-06-11 17:13:01.325	893ms	18ms	100.8%	2.9 MB	3.9 MB	130.6 KB	905 B
351	72/13a73f	1396059	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M23MK)	COMPLETED	0	2025-06-11 17:13:02.237	2.9s	1s	255.8%	387.2 MB	28.4 GB	395.1 MB	273.5 MB
353	8c/27fe49	1396941	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M23MP)	COMPLETED	0	2025-06-11 17:13:04.289	935ms	20ms	91.8%	3 MB	3.9 MB	130.6 KB	904 B
354	01/790013	1397681	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M23MK)	COMPLETED	0	2025-06-11 17:13:05.182	1.9s	0ms	94.0%	12.1 MB	19.9 MB	8 MB	22.4 KB
357	7f/df001e	1398695	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M24MK)	COMPLETED	0	2025-06-11 17:13:08.081	1.3s	17ms	143.0%	2.8 MB	3.9 MB	130.6 KB	905 B
352	7c/ea16b4	1396060	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M23MK)	COMPLETED	0	2025-06-11 17:13:02.241	7.2s	6s	229.1%	919.9 MB	6.5 GB	126.6 MB	6.4 MB
355	fb/aeec79	1398240	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M23MP)	COMPLETED	0	2025-06-11 17:13:07.075	3s	1s	285.7%	406.3 MB	28.4 GB	473.4 MB	329.4 MB
356	fc/19aec9	1399607	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M23MP)	COMPLETED	0	2025-06-11 17:13:09.483	7.5s	5s	237.2%	1.2 GB	6.5 GB	149 MB	6.6 MB
358	06/1d3f39	1399928	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M24MK)	COMPLETED	0	2025-06-11 17:13:10.123	9.5s	8s	198.8%	1 GB	6.5 GB	179.1 MB	6.3 MB
359	4d/0e8adc	1401146	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M24MK)	COMPLETED	0	2025-06-11 17:13:17.025	3.7s	2s	282.4%	390.3 MB	28.4 GB	576.7 MB	402.6 MB
360	6c/5bae0c	1401891	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M23MP)	COMPLETED	0	2025-06-11 17:13:19.588	2.4s	0ms	94.4%	12.3 MB	19.9 MB	8 MB	22.1 KB
361	f6/b97158	1402282	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M24MK)	COMPLETED	0	2025-06-11 17:13:20.719	2.5s	1s	95.8%	12.3 MB	19.9 MB	8 MB	17.9 KB
362	bf/47b7ab	1403093	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M24MP)	COMPLETED	0	2025-06-11 17:14:24.828	1s	21ms	118.4%	2.8 MB	3.9 MB	130.6 KB	905 B
363	b0/07224e	1403611	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M24MP)	COMPLETED	0	2025-06-11 17:14:25.864	3s	2s	245.0%	408.1 MB	28.4 GB	425.7 MB	293.8 MB
365	42/e7f585	1404750	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M25MK)	COMPLETED	0	2025-06-11 17:14:28.520	943ms	17ms	132.8%	2.9 MB	3.9 MB	130.6 KB	905 B
366	e7/9cb7de	1405070	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M24MP)	COMPLETED	0	2025-06-11 17:14:28.873	1.9s	1s	93.2%	12.3 MB	19.9 MB	8 MB	14.5 KB
364	81/174638	1403610	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M24MP)	COMPLETED	0	2025-06-11 17:14:25.859	7.2s	5s	222.3%	1009.3 MB	6.5 GB	137 MB	6.4 MB
369	9d/340c5c	1406860	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M25MP)	COMPLETED	0	2025-06-11 17:14:33.598	914ms	18ms	133.9%	3.1 MB	3.9 MB	130.6 KB	905 B
368	6e/8f0600	1406500	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M25MK)	COMPLETED	0	2025-06-11 17:14:33.100	3.3s	2s	293.7%	391.7 MB	28.4 GB	600.4 MB	421.4 MB
367	27/c5d412	1405789	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M25MK)	COMPLETED	0	2025-06-11 17:14:30.774	8.2s	6s	231.2%	1.2 GB	6.4 GB	184 MB	6.6 MB
373	9f/1579a6	1408353	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M26MK)	COMPLETED	0	2025-06-11 17:14:38.385	914ms	18ms	124.7%	2.9 MB	3.9 MB	130.6 KB	905 B
376	94/8324b9	1409656	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M26MP)	COMPLETED	0	2025-06-11 17:14:41.306	970ms	17ms	100.9%	2.9 MB	3.9 MB	130.6 KB	905 B
370	78/562973	1408709	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M25MP)	COMPLETED	0	2025-06-11 17:14:38.930	3.9s	3s	306.0%	400.2 MB	28.4 GB	819.8 MB	572 MB
372	81/dc8811	1410415	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M25MK)	COMPLETED	0	2025-06-11 17:14:42.794	1.9s	1s	95.3%	12.2 MB	19.9 MB	8 MB	24.7 KB
371	21/ab90dc	1407758	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M25MP)	COMPLETED	0	2025-06-11 17:14:36.380	10.1s	9s	219.0%	1.3 GB	6.5 GB	252.8 MB	6.4 MB
380	c3/ddb12b	1411417	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M27MK)	COMPLETED	0	2025-06-11 17:14:45.719	915ms	18ms	132.6%	2.9 MB	3.9 MB	130.6 KB	905 B
374	51/bfd092	1410987	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M26MK)	COMPLETED	0	2025-06-11 17:14:44.712	3.4s	2s	302.3%	395.7 MB	28.4 GB	627.8 MB	444.8 MB
378	7e/240177	1412548	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M26MP)	COMPLETED	0	2025-06-11 17:14:48.086	3.3s	2s	304.3%	400.2 MB	28.4 GB	590.8 MB	414.7 MB
385	56/50b8f1	1414031	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M27MP)	COMPLETED	0	2025-06-11 17:14:53.386	972ms	17ms	67.6%	2.8 MB	3.9 MB	130.6 KB	904 B
375	77/0641bf	1411877	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M26MK)	COMPLETED	0	2025-06-11 17:14:46.504	8.2s	6s	236.1%	1.2 GB	6.5 GB	188 MB	6.5 MB
379	17/654e42	1414725	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M25MP)	COMPLETED	0	2025-06-11 17:14:54.725	1.9s	1s	95.2%	12.3 MB	19.9 MB	8 MB	29.1 KB
388	12/0c0c01	1415755	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M28MK)	COMPLETED	0	2025-06-11 17:14:57.623	923ms	17ms	134.7%	2.9 MB	3.9 MB	130.6 KB	905 B
377	63/a5e8b3	1413516	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M26MP)	COMPLETED	0	2025-06-11 17:14:51.380	8.2s	7s	220.7%	1.3 GB	6.4 GB	181.1 MB	6.5 MB
382	d6/c35c9c	1415285	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M27MK)	COMPLETED	0	2025-06-11 17:14:56.617	3.6s	3s	309.6%	393.1 MB	28.4 GB	733.2 MB	516 MB
383	2b/b2e9df	1416971	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M26MK)	COMPLETED	0	2025-06-11 17:15:00.206	2s	1s	95.0%	12.5 MB	19.9 MB	8 MB	13.4 KB
384	d2/f42f97	1417568	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M26MP)	COMPLETED	0	2025-06-11 17:15:02.257	2s	1s	95.6%	12.1 MB	19.9 MB	8 MB	20.3 KB
392	ae/bbbf36	1417961	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M28MP)	COMPLETED	0	2025-06-11 17:15:03.263	1s	18ms	92.5%	3.1 MB	3.9 MB	130.6 KB	904 B
381	91/10d10e	1416574	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M27MK)	COMPLETED	0	2025-06-11 17:14:59.609	9.2s	7s	227.1%	1.2 GB	6.5 GB	222.3 MB	6.6 MB
395	fa/0b1f57	1419499	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M29MK)	COMPLETED	0	2025-06-11 17:15:08.865	951ms	18ms	107.7%	2.8 MB	3.9 MB	130.6 KB	905 B
386	f3/28383c	1419497	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M27MP)	COMPLETED	0	2025-06-11 17:15:08.858	4.7s	4s	342.2%	407.4 MB	28.4 GB	1.2 GB	844.2 MB
399	b4/3ab842	1421599	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M29MP)	COMPLETED	0	2025-06-11 17:15:14.592	996ms	17ms	101.9%	3.1 MB	3.9 MB	130.6 KB	905 B
387	2e/1e1b76	1418671	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M27MP)	COMPLETED	0	2025-06-11 17:15:04.235	13.1s	12s	206.5%	1.3 GB	6.6 GB	361.6 MB	6.4 MB
402	d4/116469	1422984	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M2MK)	COMPLETED	0	2025-06-11 17:15:19.383	958ms	19ms	98.5%	2.9 MB	3.9 MB	130.6 KB	904 B
389	c9/5fee52	1422489	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M28MK)	COMPLETED	0	2025-06-11 17:15:17.375	3.6s	2s	325.6%	383.5 MB	28.4 GB	729.3 MB	516.6 MB
390	40/340166	1421233	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M28MK)	COMPLETED	0	2025-06-11 17:15:13.586	9.2s	7s	212.8%	1.3 GB	6.6 GB	217.7 MB	6.6 MB
391	d6/3f6704	1423832	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M27MK)	COMPLETED	0	2025-06-11 17:15:20.976	1.9s	1s	96.5%	12.4 MB	19.9 MB	8 MB	19.3 KB
406	05/e39215	1425238	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M2MP)	COMPLETED	0	2025-06-11 17:15:24.923	894ms	18ms	107.0%	3 MB	3.9 MB	130.6 KB	905 B
393	44/a08cd2	1424376	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M28MP)	COMPLETED	0	2025-06-11 17:15:22.763	4.1s	3s	333.2%	385.8 MB	28.4 GB	938.6 MB	666.9 MB
410	cc/421eb4	1426784	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M30MK)	COMPLETED	0	2025-06-11 17:15:28.917	906ms	18ms	127.8%	3.1 MB	3.9 MB	130.6 KB	905 B
394	5b/fa9244	1424428	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M28MP)	COMPLETED	0	2025-06-11 17:15:22.915	10.2s	8s	213.6%	1.2 GB	6.6 GB	276.8 MB	6.5 MB
413	74/ccf0f3	1428201	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M30MP)	COMPLETED	0	2025-06-11 17:15:35.139	934ms	16ms	115.1%	2.9 MB	3.9 MB	130.6 KB	905 B
397	7f/fdf13f	1427646	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M29MK)	COMPLETED	0	2025-06-11 17:15:33.133	3.8s	2s	314.1%	390.3 MB	28.4 GB	844.4 MB	602 MB
396	9e/f8fe19	1426254	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M29MK)	COMPLETED	0	2025-06-11 17:15:26.909	10.2s	8s	197.4%	1.2 GB	6.5 GB	247.5 MB	6.6 MB
398	76/ce0a68	1429228	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M27MP)	COMPLETED	0	2025-06-11 17:15:36.977	1.9s	1s	93.2%	12.3 MB	19.9 MB	8 MB	26.7 KB
417	f6/54e590	1430587	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M31MK)	COMPLETED	0	2025-06-11 17:15:39.903	941ms	18ms	133.5%	2.9 MB	3.9 MB	130.6 KB	905 B
400	29/980b25	1430155	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M29MP)	COMPLETED	0	2025-06-11 17:15:38.896	4s	3s	297.2%	403.6 MB	28.5 GB	881.8 MB	622.3 MB
421	a1/869376	1432383	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M31MP)	COMPLETED	0	2025-06-11 17:15:45.891	922ms	17ms	71.8%	2.8 MB	3.9 MB	130.6 KB	904 B
401	c3/603638	1429261	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M29MP)	COMPLETED	0	2025-06-11 17:15:37.071	10.2s	9s	219.8%	1.3 GB	6.6 GB	264.5 MB	6.3 MB
403	5f/b94662	1432964	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M2MK)	COMPLETED	0	2025-06-11 17:15:47.286	3.5s	2s	304.8%	394.1 MB	28.4 GB	700.4 MB	488.2 MB
404	41/a7b832	1431706	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M2MK)	COMPLETED	0	2025-06-11 17:15:42.883	9.1s	7s	231.7%	1.3 GB	6.5 GB	217.2 MB	6.5 MB
405	11/2c376d	1433938	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M28MK)	COMPLETED	0	2025-06-11 17:15:50.803	1.9s	1s	93.4%	12.3 MB	19.9 MB	8 MB	15.7 KB
425	3c/9bc6c0	1434403	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M32MK)	COMPLETED	0	2025-06-11 17:15:52.015	1s	16ms	151.3%	3 MB	3.9 MB	130.6 KB	905 B
408	cc/620d01	1434402	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M2MP)	COMPLETED	0	2025-06-11 17:15:52.010	3.9s	2s	298.6%	404.7 MB	28.4 GB	823.9 MB	569.6 MB
409	b0/d3040e	1436317	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M28MP)	COMPLETED	0	2025-06-11 17:15:55.928	1.9s	1s	94.5%	12.1 MB	19.9 MB	8.1 MB	67.3 KB
429	60/464ba1	1437238	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M32MP)	COMPLETED	0	2025-06-11 17:15:58.845	1.2s	18ms	135.8%	2.8 MB	3.9 MB	130.6 KB	905 B
411	06/a9a2f6	1436878	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M30MK)	COMPLETED	0	2025-06-11 17:15:57.838	4.2s	2s	310.7%	398.3 MB	28.4 GB	755.4 MB	533.1 MB
407	86/caa32f	1435060	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M2MP)	COMPLETED	0	2025-06-11 17:15:52.721	10.2s	8s	222.0%	1.3 GB	6.5 GB	259.2 MB	6.2 MB
412	ed/d6d9df	1438282	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M30MK)	COMPLETED	0	2025-06-11 17:16:02.010	10.8s	8s	213.3%	1.4 GB	6.7 GB	227.4 MB	6.5 MB
415	77/a5195b	1438624	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M30MP)	COMPLETED	0	2025-06-11 17:16:02.916	11.7s	10s	214.8%	1.4 GB	6.6 GB	271.5 MB	6.5 MB
416	c5/ac1b63	1440591	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M29MK)	COMPLETED	0	2025-06-11 17:16:14.637	2.5s	0ms	95.3%	12.2 MB	19.9 MB	8 MB	27.2 KB
414	51/6ecbc3	1440056	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M30MP)	COMPLETED	0	2025-06-11 17:16:12.849	4.5s	3s	324.3%	400.7 MB	28.4 GB	901.1 MB	634.6 MB
418	ad/a63e84	1441499	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M31MK)	COMPLETED	0	2025-06-11 17:16:17.099	4.1s	2s	324.7%	402.5 MB	28.4 GB	760.4 MB	538.9 MB
420	41/892340	1442746	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M29MP)	COMPLETED	0	2025-06-11 17:16:21.160	2.3s	1s	95.8%	12.4 MB	19.9 MB	8 MB	20.1 KB
419	9a/56f497	1441564	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M31MK)	COMPLETED	0	2025-06-11 17:16:17.315	9.6s	7s	227.0%	1.2 GB	6.5 GB	226.6 MB	6.5 MB
423	56/b27f24	1444022	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M31MP)	COMPLETED	0	2025-06-11 17:16:26.910	4.8s	3s	337.3%	403.5 MB	28.5 GB	1 GB	737.7 MB
424	e0/e2c906	1445145	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M2MK)	COMPLETED	0	2025-06-11 17:16:31.711	2.5s	1s	92.6%	12.4 MB	19.9 MB	8 MB	15.6 KB
422	24/be2269	1443308	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M31MP)	COMPLETED	0	2025-06-11 17:16:23.478	11.8s	10s	225.3%	1.3 GB	6.5 GB	312.8 MB	6.4 MB
427	6e/5ecdae	1446112	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M32MK)	COMPLETED	0	2025-06-11 17:16:35.283	4.6s	3s	331.8%	402.7 MB	28.4 GB	1002.8 MB	704.8 MB
428	ac/deed2c	1447349	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M2MP)	COMPLETED	0	2025-06-11 17:16:39.913	2.9s	1s	96.0%	12.3 MB	19.9 MB	8 MB	18 KB
426	6f/d9d77f	1445770	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M32MK)	COMPLETED	0	2025-06-11 17:16:34.204	12.8s	10s	204.2%	1.4 GB	6.6 GB	303 MB	6.4 MB
430	95/d82847	1447968	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M32MP)	COMPLETED	0	2025-06-11 17:16:42.814	4.6s	3s	292.2%	409.2 MB	28.4 GB	932.5 MB	652.8 MB
